Bg0-T0USLrIJ|The_internet_of_things_for_health_care_a_comprehensive_survey|The internet of things for health care: a comprehensive survey|http://ieeexplore.ieee.org/abstract/document/7113786/|http://ieeexplore.ieee.org/iel7/6287639/7042252/07113786.pdf|
7prjf0Yy-70J|Health_monitoring_and_management_using_Internet_of_Things_IoT_sensing_with_cloud_based_processing_Opportunities_and_challenges|Health monitoring and management using Internet-of-Things (IoT) sensing with cloud-based processing: Opportunities and challenges|http://ieeexplore.ieee.org/abstract/document/7207365/|http://www.tolgasoyata.com/file/hassanalieragh.scc15.pdf|
6gMpTKRvZ7gJ|Adopting_the_internet_of_things_technologies_in_health_care_systems|Adopting the internet of things technologies in health care systems|http://ieeexplore.ieee.org/abstract/document/6969965/|https://www.researchgate.net/profile/Oana_Geman/publication/267153051_Adopting_the_Internet_of_Things_Technologies_in_Health_Care_Systems/links/56fa3afd08ae95e8b6d40f15/Adopting-the-Internet-of-Things-Technologies-in-Health-Care-Systems.pdf|
uL-LRPBN5dUJ|Fog_computing_in_healthcare_internet_of_things_A_case_study_on_ecg_feature_extraction|Fog computing in healthcare internet of things: A case study on ecg feature extraction|http://ieeexplore.ieee.org/abstract/document/7363093/|https://www.researchgate.net/profile/Mingzhe_Jiang/publication/281176022_Fog_Computing_in_Healthcare_Internet-of-Things_A_Case_Study_on_ECG_Feature_Extraction/links/55eeeea008aedecb68fd820c/Fog-Computing-in-Healthcare-Internet-of-Things-A-Case-Study-on-ECG-Feature-Extraction.pdf|
_aEqwrTxGiUJ|Opportunities_and_challenges_of_the_Internet_of_Things_for_healthcare_Systems_engineering_perspective|Opportunities and challenges of the Internet of Things for healthcare: Systems engineering perspective|http://ieeexplore.ieee.org/abstract/document/7015961/||
PHWTRUHhzLgJ|An_emerging_era_in_the_management_of_Parkinson_s_disease_wearable_technologies_and_the_internet_of_things|An emerging era in the management of Parkinson's disease: wearable technologies and the internet of things|http://ieeexplore.ieee.org/abstract/document/7169494/|https://www.researchgate.net/profile/Bjoern_Eskofier/publication/280691221_An_Emerging_Era_in_the_Management_of_Parkinson%27s_Disease_Wearable_Technologies_and_the_Internet_of_Things/links/56ce21e908aeb52500c36b2b/An-Emerging-Era-in-the-Management-of-Parkinsons-Disease-Wearable-Technologies-and-the-Internet-of-Things.pdf|
EAW3qpPop6EJ|Internet_of_Things_Remote_patient_monitoring_using_web_services_and_cloud_computing|Internet of Things: Remote patient monitoring using web services and cloud computing|http://ieeexplore.ieee.org/abstract/document/7059670/|https://www.researchgate.net/profile/Chung-Horng_Lung/publication/263464098_Internet_of_Things_Remote_Patient_Monitoring_Using_Web_Services_and_Cloud_Computing/links/59fa302fa6fdcc9a16262afc/Internet-of-Things-Remote-Patient-Monitoring-Using-Web-Services-and-Cloud-Computing.pdf|
eJ3UqShQ0RkJ|eHealth_solutions_in_the_context_of_Internet_of_Things|eHealth solutions in the context of Internet of Things|http://ieeexplore.ieee.org/abstract/document/6857876/|https://www.researchgate.net/profile/Gheorghe_Sebestyen/publication/266140655_eHealth_solutions_in_the_context_of_Internet_of_Things/links/55adeefb08aed614b097d1cd/eHealth-solutions-in-the-context-of-Internet-of-Things.pdf|
99_j6WeWKcoJ|Effective_ways_to_use_Internet_of_Things_in_the_field_of_medical_and_smart_health_care|Effective ways to use Internet of Things in the field of medical and smart health care|http://ieeexplore.ieee.org/abstract/document/7475151/|http://www.ieeeprojectsmadurai.com/2015-16%20IEEE%20PAPERS/embedded/Effective%20Ways%20to%20Use%20Internet%20of%20Things%20in%20the%20field%20of%20medical%20and%20Smart%20Health%20care.pdf|
O2kjSP5BgAoJ|Acquisition_and_management_of_biomedical_data_using_Internet_of_Things_concepts|Acquisition and management of biomedical data using Internet of Things concepts|http://ieeexplore.ieee.org/abstract/document/7050625/||
VcOE3ZRN13QJ|Wearables_and_the_internet_of_things_for_health_Wearable_interconnected_devices_promise_more_efficient_and_comprehensive_health_care|Wearables and the internet of things for health: Wearable, interconnected devices promise more efficient and comprehensive health care|http://ieeexplore.ieee.org/abstract/document/7579253/||
b1PCJ2coas4J|Ubiquitous_data_accessing_method_in_IoT_based_information_system_for_emergency_medical_services|Ubiquitous data accessing method in IoT-based information system for emergency medical services|http://ieeexplore.ieee.org/abstract/document/6742577/||
Ufc3G8b8QUQJ|MyHealthAvatar_Personalized_and_empowerment_health_services_through_internet_of_things_technologies|MyHealthAvatar: Personalized and empowerment health services through internet of things technologies|http://ieeexplore.ieee.org/abstract/document/7015978/|https://pdfs.semanticscholar.org/cf60/0e439adc9fa3314e6975a180bc04646e191e.pdf|
7hXewFnZrlAJ|Integrating_MQTT_and_ISO_IEEE_11073_for_health_information_sharing_in_the_Internet_of_Things|Integrating MQTT and ISO/IEEE 11073 for health information sharing in the Internet of Things|http://ieeexplore.ieee.org/abstract/document/7066380/|https://www.researchgate.net/profile/Angelo_Perkusich/publication/282069333_Integrating_MQTT_and_ISOIEEE_11073_for_health_information_sharing_in_the_Internet_of_Things/links/5644ab9408ae54697fb804d9.pdf|
Uo2P3LpDq-oJ|Customizing_6LoWPAN_networks_towards_Internet_of_Things_based_ubiquitous_healthcare_systems|Customizing 6LoWPAN networks towards Internet-of-Things based ubiquitous healthcare systems|http://ieeexplore.ieee.org/abstract/document/7004716/|https://www.researchgate.net/profile/Tuan_Nguyen_Gia2/publication/275887559_Customizing_6LoWPAN_Networks_towards_Internet-of-Things_Based_Ubiquitous_Healthcare_Systems/links/5548aeec0cf2b0cf7acef757/Customizing-6LoWPAN-Networks-towards-Internet-of-Things-Based-Ubiquitous-Healthcare-Systems.pdf|
vc_WUg9vnHgJ|Game_based_adaptive_security_in_the_Internet_of_Things_for_eHealth|Game-based adaptive security in the Internet of Things for eHealth|http://ieeexplore.ieee.org/abstract/document/6883437/|https://www.researchgate.net/profile/Mohamed_Hamdi6/publication/271430089_Game-based_adaptive_security_in_the_Internet_of_Things_for_eHealth/links/5619006b08ae78721f9cfbc0.pdf|
pNMV3YDt6tsJ|Lifelogging_data_validation_model_for_internet_of_things_enabled_personalized_healthcare|Lifelogging data validation model for internet of things enabled personalized healthcare|http://ieeexplore.ieee.org/iel7/6221021/6376248/07516690.pdf|https://ore.exeter.ac.uk/repository/bitstream/handle/10871/25837/LPAV-IoT-Model-SMC-Final.pdf?sequence=1&isAllowed=y|
fStt3Sn1hQUJ|RFID_technology_for_IoT_based_personal_healthcare_in_smart_spaces|RFID technology for IoT-based personal healthcare in smart spaces|http://ieeexplore.ieee.org/abstract/document/6780609/|https://iris.unipa.it/bitstream/10447/100771/2/12-IOT_RFID_HEALTCHARE_submitted.pdf|
q5mZ36XD7v8J|Internet_of_Things_for_e_Health_An_approach_to_medical_applications|Internet of Things for e-Health: An approach to medical applications|http://ieeexplore.ieee.org/abstract/document/7347091/||
CMpgH9oPqb8J|A_health_iot_platform_based_on_the_integration_of_intelligent_packaging_unobtrusive_bio_sensor_and_intelligent_medicine_box|A health-iot platform based on the integration of intelligent packaging, unobtrusive bio-sensor, and intelligent medicine box|http://ieeexplore.ieee.org/abstract/document/6747344/|http://www.diva-portal.org/smash/get/diva2:833968/FULLTEXT01.pdf|
wkGjVGNLoFgJ|Mobile_sensing_and_network_analytics_for_realizing_smart_automated_systems_towards_health_internet_of_things|Mobile sensing and network analytics for realizing smart automated systems towards health internet of things|http://ieeexplore.ieee.org/abstract/document/7294241/|https://www.researchgate.net/profile/Hui_Yang61/publication/304285369_Mobile_sensing_and_network_analytics_for_realizing_smart_automated_systems_towards_health_Internet_of_Things/links/57aa46d408ae7a6420bcea44.pdf|
FC7EFn8KGVoJ|A_comprehensive_review_on_usage_of_Internet_of_Things_IoT_in_healthcare_system|A comprehensive review on usage of Internet of Things (IoT) in healthcare system|http://ieeexplore.ieee.org/abstract/document/7499001/||
tfbg06jLsOQJ|Integration_of_wearable_devices_in_a_wireless_sensor_network_for_an_E_health_application|Integration of wearable devices in a wireless sensor network for an E-health application|http://ieeexplore.ieee.org/abstract/document/6590049/|http://oa.upm.es/29307/1/INVE_MEM_2013_169317.pdf|
THHxAkXncakJ|An_IoT_aware_architecture_for_smart_healthcare_systems|An IoT-aware architecture for smart healthcare systems|http://ieeexplore.ieee.org/abstract/document/7070665/|http://syslog.co.in/embedded-projects/embedded-iot-projects/An%20IoT-Aware%20Architecture%20for%20Smart%20Healthcare%20Systems.pdf|
phDIGwhGDLEJ|Pulse_Glasses_An_unobtrusive_wearable_HR_monitor_with_Internet_of_Things_functionality|Pulse-Glasses: An unobtrusive, wearable HR monitor with Internet-of-Things functionality|http://ieeexplore.ieee.org/abstract/document/7299350/|https://www.researchgate.net/profile/Nicholas_Constant/publication/308732372_Pulse-Glasses_An_unobtrusive_wearable_HR_monitor_with_Internet-of-Things_functionality/links/591dbca20f7e9b642817baf5/Pulse-Glasses-An-unobtrusive-wearable-HR-monitor-with-Internet-of-Things-functionality.pdf|
z3fY7M9UbNwJ|Internet_of_Things_A_system_s_architecture_proposal|Internet of Things: A system's architecture proposal|http://ieeexplore.ieee.org/abstract/document/6877072/||
tUvK9nENX4EJ|CoAP_based_healthcare_sensor_networks_A_survey|CoAP-based healthcare sensor networks: A survey|http://ieeexplore.ieee.org/abstract/document/6778196/|http://sisinflab.poliba.it/publications/2014/KRD14/khattak_et_al_ibcast2014.pdf|
