d5vZ1vMJuZcJ|Internet_of_things_in_healthcare|Internet of things in healthcare|https://link.springer.com/chapter/10.1007/978-3-319-49736-5_2||7
InpFJTdgk0sJ|PDF_PDF_Internet_of_Things_in_Healthcare|[PDF][PDF] Internet of Things in Healthcare|http://www.diva-portal.org/smash/get/diva2:1169646/FULLTEXT02|http://www.diva-portal.org/smash/get/diva2:1169646/FULLTEXT02|
Ay9mpzBtlqoJ|An_analysis_of_rfid_authentication_schemes_for_internet_of_things_in_healthcare_environment_using_elliptic_curve_cryptography|An analysis of rfid authentication schemes for internet of things in healthcare environment using elliptic curve cryptography|http://ieeexplore.ieee.org/abstract/document/6907930/|https://www.researchgate.net/profile/Debiao_He/publication/272392689_An_Analysis_of_RFID_Authentication_Schemes_for_Internet_of_Things_in_Healthcare_Environment_Using_Elliptic_Curve_Cryptography/links/57997f4908aed51475e89360/An-Analysis-of-RFID-Authentication-Schemes-for-Internet-of-Things-in-Healthcare-Environment-Using-Elliptic-Curve-Cryptography.pdf|86
nADSRw2PCB4J|The_internet_of_things_in_healthcare_An_overview|The internet of things in healthcare: An overview|https://www.sciencedirect.com/science/article/pii/S2452414X16000066||48
Bg0-T0USLrIJ|The_internet_of_things_for_health_care_a_comprehensive_survey|The internet of things for health care: a comprehensive survey|http://ieeexplore.ieee.org/abstract/document/7113786/|http://ieeexplore.ieee.org/iel7/6287639/7042252/07113786.pdf|295
8qUd9i_e1HUJ|Internet_of_Things_in_healthcare_Interoperatibility_and_security_issues|Internet of Things in healthcare: Interoperatibility and security issues|http://ieeexplore.ieee.org/abstract/document/6364830/|http://iotadvisorgroup.com/uploads/3/4/4/2/34426747/health_care_telemonitoring_use_case_2012_researchgate.pdf|38
_aEqwrTxGiUJ|Opportunities_and_challenges_of_the_Internet_of_Things_for_healthcare_Systems_engineering_perspective|Opportunities and challenges of the Internet of Things for healthcare: Systems engineering perspective|http://ieeexplore.ieee.org/abstract/document/7015961/||33
zZ0dfyIpoDcJ|Smart_e_health_gateway_Bringing_intelligence_to_internet_of_things_based_ubiquitous_healthcare_systems|Smart e-health gateway: Bringing intelligence to internet-of-things based ubiquitous healthcare systems|http://ieeexplore.ieee.org/abstract/document/7158084/|https://www.researchgate.net/profile/Tuan_Nguyen_Gia2/publication/270880243_Smart_e-Health_Gateway_Bringing_Intelligence_to_Internet-of-Things_Based_Ubiquitous_Healthcare_Systems/links/557a9bcf08aeb6d8c0206ff0.pdf|73
knn5qBKi084J|Cloud_assisted_industrial_internet_of_things_iiot_enabled_framework_for_health_monitoring|Cloud-assisted industrial internet of things (iiot)–enabled framework for health monitoring|https://www.sciencedirect.com/science/article/pii/S1389128616300019|http://tarjomefa.com/wp-content/uploads/2016/09/4917-english.pdf|101
RiU6qXs4c-UJ|The_internet_of_things_in_healthcare_Potential_applications_and_challenges|The internet of things in healthcare: Potential applications and challenges|http://ieeexplore.ieee.org/abstract/document/7478533/||21
_tYaois3WIsJ|PDF_PDF_Healthcare_applications_of_the_Internet_of_Things_A_Review|[PDF][PDF] Healthcare applications of the Internet of Things: A Review|http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.659.5696&rep=rep1&type=pdf|http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.659.5696&rep=rep1&type=pdf|33
FeMY0G3PAesJ|Internet_of_things_as_key_enabler_for_sustainable_healthcare_delivery|Internet of things as key enabler for sustainable healthcare delivery|https://www.sciencedirect.com/science/article/pii/S187704281300342X|https://www.sciencedirect.com/science/article/pii/S187704281300342X/pdf?md5=f583932b3e58dec2506a6c63fa0a95e4&pid=1-s2.0-S187704281300342X-main.pdf&_valck=1|33
A1l8BqVtA7YJ|End_to_end_security_scheme_for_mobility_enabled_healthcare_Internet_of_Things|End-to-end security scheme for mobility enabled healthcare Internet of Things|https://www.sciencedirect.com/science/article/pii/S0167739X16300334|https://www.researchgate.net/profile/Amir_M_Rahmani2/publication/295858864_End-to-End_Security_Scheme_for_Mobility_Enabled_Healthcare_Internet_of_Things/links/574bff5108ae2fe42bc27c81.pdf|39
K4A4ql8AipQJ|A_custom_Internet_of_Things_healthcare_system|A custom Internet of Things healthcare system|http://ieeexplore.ieee.org/abstract/document/7170415/|http://www.syslog.co.in/embedded-projects/embedded-new-projects/A%20Custom%20Internet%20of%20Things%20Healthcare%20System-min.pdf|27
i0T2BHpCpJkJ|Medical_application_on_internet_of_things|Medical application on internet of things|http://digital-library.theiet.org/content/conferences/10.1049/cp.2011.0751|http://users.cms.caltech.edu/~ynakahir/Med.pdf|39
